time,Fx,Fy,Fz,Ft,mu,k_eff,mu_mean,mu_std,slip,micro,material
1770943629.4537697,-0.06,0.09,0.2,0.10816653826391967,0.5408299871696625,0.02020202020202022,0.5257879818645651,0.0716892087746587,1.0000000000000009,0.01668155322492827,Material_EPEfoam_raw_14
1770943629.4539428,-0.06,0.09,0.2,0.10816653826391967,0.5408299871696625,0.020000000000000018,0.5276826594117542,0.06952533387463207,1.0000000000000009,0.016223357061280086,Material_EPEfoam_raw_14
1770943629.4540026,-0.06,0.09,0.2,0.10816653826391967,0.5408299871696625,0.020000000000000018,0.5293642000251693,0.06776726436306593,1.0000000000000009,0.015831326813225334,Material_EPEfoam_raw_14
1770943629.4544086,-0.06,0.09,0.2,0.10816653826391967,0.5408299871696625,0.020000000000000018,0.5310457406385843,0.06591947383330014,1.0000000000000009,0.015418395370008378,Material_EPEfoam_raw_14
1770943629.454469,-0.06,0.09,0.2,0.10816653826391967,0.5408299871696625,0.020000000000000018,0.5327272812519994,0.06397418841998302,1.0000000000000009,0.014982834701552034,Material_EPEfoam_raw_14
1770943629.45451,-0.06,0.09,0.2,0.10816653826391967,0.5408299871696625,0.020000000000000018,0.5344088218654145,0.06192222040481679,1.0000000000000009,0.014522608870019025,Material_EPEfoam_raw_14
1770943629.4545474,-0.06,0.09,0.2,0.10816653826391967,0.5408299871696625,0.020000000000000018,0.5360903624788296,0.05975258001175178,1.0000000000000009,0.01403529172758679,Material_EPEfoam_raw_14
1770943629.4545836,-0.06,0.09,0.2,0.10816653826391967,0.5408299871696625,0.020000000000000018,0.5377719030922447,0.05745193729187693,1.0000000000000009,0.013517953697019549,Material_EPEfoam_raw_14
1770943629.4546192,-0.06,0.09,0.2,0.10816653826391967,0.5408299871696625,0.020000000000000018,0.53894924141047,0.05628434258874697,1.0000000000000009,0.013202295857935172,Material_EPEfoam_raw_14
1770943629.4546564,-0.06,0.09,0.2,0.10816653826391967,0.5408299871696625,0.020000000000000018,0.5401265797286953,0.05506684203469443,1.0000000000000009,0.01287094584474656,Material_EPEfoam_raw_14
1770943629.4546916,-0.06,0.09,0.2,0.10816653826391967,0.5408299871696625,0.020000000000000018,0.5413039180469206,0.053796047361022926,1.0000000000000009,0.012522658072813638,Material_EPEfoam_raw_14
1770943629.4547281,-0.06,0.09,0.2,0.10816653826391967,0.5408299871696625,0.020000000000000018,0.5424812563651459,0.052468086306189286,1.0000000000000009,0.012155976749363638,Material_EPEfoam_raw_14
1770943629.4547644,-0.06,0.09,0.2,0.10816653826391967,0.5408299871696625,0.020000000000000018,0.5436585946833712,0.05107850035550096,1.0000000000000009,0.011769182788358463,Material_EPEfoam_raw_14
1770943629.4548059,-0.06,0.09,0.2,0.10816653826391967,0.5408299871696625,0.020000000000000018,0.5448359330015965,0.04962211266632017,1.0000000000000009,0.011360221984308933,Material_EPEfoam_raw_14
1770943629.4548416,-0.06,0.09,0.2,0.10816653826391967,0.5408299871696625,0.020000000000000018,0.5460132713198218,0.048092854784675766,1.0000000000000009,0.010926605639997164,Material_EPEfoam_raw_14
1770943629.4548771,-0.06,0.09,0.2,0.10816653826391967,0.5408299871696625,0.010000000000000009,0.5474132906530665,0.045830599143156424,1.0000000000000009,0.010465269482603817,Material_EPEfoam_raw_14
1770943629.4549124,-0.06,0.09,0.2,0.10816653826391967,0.5408299871696625,0.010000000000000009,0.5485783193060335,0.0441363554845251,1.0000000000000009,0.01010422533510992,Material_EPEfoam_raw_14
1770943629.4549482,-0.06,0.09,0.2,0.10816653826391967,0.5408299871696625,0.010000000000000009,0.5497433479590005,0.04234238242668427,1.0000000000000009,0.00972199259137422,Material_EPEfoam_raw_14
1770943629.4549837,-0.06,0.09,0.2,0.10816653826391967,0.5408299871696625,0.010000000000000009,0.5509083766119675,0.040435408247652495,1.0000000000000009,0.009315963520521801,Material_EPEfoam_raw_14
1770943629.455019,-0.06,0.09,0.2,0.10816653826391967,0.5408299871696625,0.010000000000000009,0.5520734052649344,0.03839860084972627,1.0000000000000009,0.008882875588994274,Material_EPEfoam_raw_14
1770943629.455054,-0.06,0.09,0.2,0.10816653826391967,0.5408299871696625,0.010000000000000009,0.5532384339179014,0.03621005759115008,1.0000000000000009,0.008418553746832497,Material_EPEfoam_raw_14
1770943629.455121,-0.06,0.09,0.2,0.10816653826391967,0.5408299871696625,0.010000000000000009,0.5539392470342654,0.03527281141125246,1.0000000000000009,0.0081838818255701,Material_EPEfoam_raw_14
1770943629.4551587,-0.06,0.09,0.2,0.10816653826391967,0.5408299871696625,0.010000000000000009,0.5546400601506297,0.03429565425684459,1.0000000000000009,0.00793786369249744,Material_EPEfoam_raw_14
1770943629.4551952,-0.06,0.09,0.2,0.10816653826391967,0.5408299871696625,0.010000000000000009,0.5553408732669939,0.03327507023145296,1.0000000000000009,0.007679408960696444,Material_EPEfoam_raw_14
1770943629.4552314,-0.06,0.09,0.2,0.10816653826391967,0.5408299871696625,0.010000000000000009,0.5560416863833582,0.03220693122393214,1.0000000000000009,0.007407215920287724,Material_EPEfoam_raw_14
1770943629.4552677,-0.06,0.09,0.2,0.10816653826391967,0.5408299871696625,0.010000000000000009,0.5567424994997223,0.031086335595723186,1.0000000000000009,0.007119709060986009,Material_EPEfoam_raw_14
1770943629.4553037,-0.06,0.09,0.2,0.10816653826391967,0.5408299871696625,0.010000000000000009,0.5574433126160865,0.02990738745909816,1.0000000000000009,0.006814950495461572,Material_EPEfoam_raw_14
