time,Fx,Fy,Fz,Ft,mu,k_eff,mu_mean,mu_std,slip,micro,material
1770943300.412054,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.4122143,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.4122727,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.4123173,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.4127076,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.4127655,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.4128056,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.412842,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.4128768,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.4129121,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.412947,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.412983,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.4130185,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.413053,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.4130876,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.4131231,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.4131577,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.4131927,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.4132276,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.4132621,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.413297,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.4133317,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.413366,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.4134011,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.413436,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.4135008,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.4135382,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.4135733,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.4136078,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.4136426,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.4136782,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.413713,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.4137478,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.4137836,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.4138186,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.4138532,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.4138877,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.4139223,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.4139566,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.4139905,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.4140246,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.414059,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.4140935,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.414128,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.4141622,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.4141965,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.4142308,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.4142652,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.4142995,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.414351,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.4143865,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.4144208,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.4144547,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.4144895,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.4145238,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
1770943300.4145582,-0.73,0.35,0.0,0.8095677859203637,809567.7859203637,0.0,809567.7859203639,1.1641532182693481e-10,0.0,1.1102230246251565e-16,Material_EPEfoam_raw_11
