time,Fx,Fy,Fz,Ft,mu,k_eff,mu_mean,mu_std,slip,micro,material
1770944600.4807181,-0.4,-1.53,-0.0,1.5814234094637654,1581423.4094637653,0.0,1581423.4094637653,0.0,0.0,4.440892098500626e-16,Material_Wood_raw_9
1770944600.480878,-0.4,-1.53,-0.0,1.5814234094637654,1581423.4094637653,0.0,1581423.4094637653,0.0,0.0,4.440892098500626e-16,Material_Wood_raw_9
1770944600.4809349,-0.4,-1.53,-0.0,1.5814234094637654,1581423.4094637653,0.0,1581423.4094637653,0.0,0.0,4.440892098500626e-16,Material_Wood_raw_9
1770944600.4809792,-0.4,-1.53,-0.0,1.5814234094637654,1581423.4094637653,0.0,1581423.4094637653,0.0,0.0,4.440892098500626e-16,Material_Wood_raw_9
1770944600.481383,-0.4,-1.53,-0.0,1.5814234094637654,1581423.4094637653,0.0,1581423.4094637653,0.0,0.0,4.440892098500626e-16,Material_Wood_raw_9
1770944600.4814396,-0.4,-1.53,-0.0,1.5814234094637654,1581423.4094637653,0.0,1581423.4094637653,0.0,0.0,4.440892098500626e-16,Material_Wood_raw_9
1770944600.4814794,-0.4,-1.53,-0.0,1.5814234094637654,1581423.4094637653,0.0,1581423.4094637653,0.0,0.0,4.440892098500626e-16,Material_Wood_raw_9
1770944600.481515,-0.4,-1.53,-0.0,1.5814234094637654,1581423.4094637653,0.0,1581423.4094637653,0.0,0.0,4.440892098500626e-16,Material_Wood_raw_9
1770944600.4815505,-0.4,-1.53,-0.0,1.5814234094637654,1581423.4094637653,0.0,1581423.4094637653,0.0,0.0,4.440892098500626e-16,Material_Wood_raw_9
1770944600.481586,-0.4,-1.53,-0.0,1.5814234094637654,1581423.4094637653,0.0,1581423.4094637653,0.0,0.0,4.440892098500626e-16,Material_Wood_raw_9
1770944600.4816206,-0.4,-1.53,-0.0,1.5814234094637654,1581423.4094637653,0.0,1581423.4094637653,0.0,0.0,4.440892098500626e-16,Material_Wood_raw_9
1770944600.4816558,-0.4,-1.53,-0.0,1.5814234094637654,1581423.4094637653,0.0,1581423.4094637653,0.0,0.0,4.440892098500626e-16,Material_Wood_raw_9
1770944600.4816906,-0.4,-1.53,-0.0,1.5814234094637654,1581423.4094637653,0.0,1581423.4094637653,0.0,0.0,4.440892098500626e-16,Material_Wood_raw_9
1770944600.481725,-0.4,-1.53,-0.0,1.5814234094637654,1581423.4094637653,0.0,1581423.4094637653,0.0,0.0,4.440892098500626e-16,Material_Wood_raw_9
1770944600.4817588,-0.4,-1.53,-0.0,1.5814234094637654,1581423.4094637653,0.0,1581423.4094637653,0.0,0.0,4.440892098500626e-16,Material_Wood_raw_9
1770944600.481793,-0.4,-1.53,-0.0,1.5814234094637654,1581423.4094637653,0.0,1581423.4094637653,0.0,0.0,4.440892098500626e-16,Material_Wood_raw_9
1770944600.4818265,-0.4,-1.53,-0.0,1.5814234094637654,1581423.4094637653,0.0,1581423.4094637653,0.0,0.0,4.440892098500626e-16,Material_Wood_raw_9
1770944600.4818609,-0.4,-1.53,-0.0,1.5814234094637654,1581423.4094637653,0.0,1581423.4094637653,0.0,0.0,4.440892098500626e-16,Material_Wood_raw_9
1770944600.4818947,-0.4,-1.53,-0.0,1.5814234094637654,1581423.4094637653,0.0,1581423.4094637653,0.0,0.0,4.440892098500626e-16,Material_Wood_raw_9
1770944600.4819286,-0.4,-1.53,-0.0,1.5814234094637654,1581423.4094637653,0.0,1581423.4094637653,0.0,0.0,4.440892098500626e-16,Material_Wood_raw_9
1770944600.4819624,-0.4,-1.53,-0.0,1.5814234094637654,1581423.4094637653,0.0,1581423.4094637653,0.0,0.0,4.440892098500626e-16,Material_Wood_raw_9
1770944600.4819968,-0.4,-1.53,-0.0,1.5814234094637654,1581423.4094637653,0.0,1581423.4094637653,0.0,0.0,4.440892098500626e-16,Material_Wood_raw_9
1770944600.4820306,-0.4,-1.53,-0.0,1.5814234094637654,1581423.4094637653,0.0,1581423.4094637653,0.0,0.0,4.440892098500626e-16,Material_Wood_raw_9
1770944600.4820657,-0.4,-1.53,-0.0,1.5814234094637654,1581423.4094637653,0.0,1581423.4094637653,0.0,0.0,4.440892098500626e-16,Material_Wood_raw_9
1770944600.4820998,-0.4,-1.53,-0.0,1.5814234094637654,1581423.4094637653,0.0,1581423.4094637653,0.0,0.0,4.440892098500626e-16,Material_Wood_raw_9
1770944600.4821334,-0.4,-1.53,-0.0,1.5814234094637654,1581423.4094637653,0.0,1581423.4094637653,0.0,0.0,4.440892098500626e-16,Material_Wood_raw_9
1770944600.4821684,-0.4,-1.53,-0.0,1.5814234094637654,1581423.4094637653,0.0,1581423.4094637653,0.0,0.0,4.440892098500626e-16,Material_Wood_raw_9
1770944600.4822018,-0.4,-1.53,-0.0,1.5814234094637654,1581423.4094637653,0.0,1581423.4094637653,0.0,0.0,4.440892098500626e-16,Material_Wood_raw_9
1770944600.4822714,-0.4,-1.53,-0.0,1.5814234094637654,1581423.4094637653,0.0,1581423.4094637653,0.0,0.0,4.440892098500626e-16,Material_Wood_raw_9
1770944600.482307,-0.4,-1.53,-0.0,1.5814234094637654,1581423.4094637653,0.0,1581423.4094637653,0.0,0.0,4.440892098500626e-16,Material_Wood_raw_9
1770944600.4823413,-0.4,-1.53,-0.0,1.5814234094637654,1581423.4094637653,0.0,1581423.4094637653,0.0,0.0,4.440892098500626e-16,Material_Wood_raw_9
1770944600.4823751,-0.4,-1.53,-0.0,1.5814234094637654,1581423.4094637653,0.0,1581423.4094637653,0.0,0.0,4.440892098500626e-16,Material_Wood_raw_9
1770944600.4824088,-0.4,-1.53,-0.0,1.5814234094637654,1581423.4094637653,0.0,1581423.4094637653,0.0,0.0,4.440892098500626e-16,Material_Wood_raw_9
1770944600.4824433,-0.4,-1.53,-0.0,1.5814234094637654,1581423.4094637653,0.0,1581423.4094637653,0.0,0.0,4.440892098500626e-16,Material_Wood_raw_9
1770944600.4824767,-0.4,-1.53,-0.0,1.5814234094637654,1581423.4094637653,0.0,1581423.4094637653,0.0,0.0,4.440892098500626e-16,Material_Wood_raw_9
1770944600.4825103,-0.4,-1.53,-0.0,1.5814234094637654,1581423.4094637653,0.0,1581423.4094637653,0.0,0.0,4.440892098500626e-16,Material_Wood_raw_9
