time,Fx,Fy,Fz,Ft,mu,k_eff,mu_mean,mu_std,slip,micro,material,dFz_dt
1770944149.1680768,-1.57,0.2,2.23,1.5826875876179731,0.7097250573510834,2.19,0.8090986989051336,0.0796092844509769,4.000000000000004,0.4440713228501083,Material_Wood_raw_3,0.0
1770944149.168142,-1.59,0.22,2.27,1.6051479682571324,0.707113330900353,2.22,0.8061700322101373,0.0779019545483498,4.000000000000004,0.4498717062726927,Material_Wood_raw_3,612.307153284672
1770944149.1681862,-1.61,0.23,2.32,1.6263455967290594,0.7010107309130726,2.26,0.8048469450725086,0.0785504795873323,4.999999999999982,0.4555007775578174,Material_Wood_raw_3,1133.5956756756716
1770944149.1682253,-1.63,0.24,2.36,1.647573974060042,0.6981242694643104,2.3,0.8011564918996951,0.0747149517186815,4.999999999999982,0.4611492194932363,Material_Wood_raw_3,1023.000975609757
1770944149.1682642,-1.65,0.25,2.4,1.6688319268278635,0.6953463464506321,2.33,0.7978085274547029,0.0718242700044537,4.999999999999982,0.4667333044249717,Material_Wood_raw_3,1029.277055214725
1770944149.168303,-1.67,0.27,2.45,1.691685549976709,0.6904836161196296,2.37,0.7949506735546418,0.0703367853559883,5.000000000000027,0.4722536399811725,Material_Wood_raw_3,1286.5963190184118
1770944149.1752326,-1.69,0.28,2.49,1.7130382365843442,0.6879668869949627,2.4000000000000004,0.792272309439355,0.0692517824763566,5.000000000000027,0.4777020051996562,Material_Wood_raw_3,5.772308962669883
1770944149.1862257,-1.71,0.29,2.54,1.7344163283364231,0.6828408053132354,2.44,0.7896668306992985,0.0684135353945778,5.000000000000027,0.4830814094516499,Material_Wood_raw_3,4.54834735837597
1770944149.1971672,-1.73,0.31,2.58,1.7575551200460258,0.6812226507067345,2.47,0.7873882307593334,0.0681925204322228,5.000000000000027,0.4883870698095852,Material_Wood_raw_3,3.6558040617101053
1770944149.2870183,-1.75,0.32,2.63,1.7790165822723518,0.6764319033613873,2.51,0.785138746719313,0.0681052919754703,5.000000000000027,0.4936157069077156,Material_Wood_raw_3,0.5564759607602743
1770944149.2870953,-1.76,0.34,2.67,1.7925400971805343,0.671363080830507,2.54,0.7824627915892531,0.0672607881831523,5.000000000000027,0.4986880537918454,Material_Wood_raw_3,519.4184520123844
1770944149.287144,-1.78,0.35,2.72,1.8140837907880665,0.6669423249432872,2.58,0.779819135067538,0.0665501735295533,5.000000000000027,0.5036873832629101,Material_Wood_raw_3,1028.0156862745152
1770944149.2871954,-1.8,0.36,2.77,1.8356470248934025,0.6626882174025939,2.62,0.7771844496590478,0.0659168684689334,5.000000000000027,0.5086139559719571,Material_Wood_raw_3,970.9037037037002
1770944149.2872586,-1.81,0.38,2.82,1.8494593804677084,0.6558364271742132,2.66,0.7747289920785165,0.0658179833117649,5.000000000000027,0.5132700216534504,Material_Wood_raw_3,791.3781132075444
1770944149.287322,-1.83,0.39,2.86,1.871095935541521,0.6542291193400006,2.69,0.7722923140173392,0.0657234229360043,5.000000000000027,0.5178504926701516,Material_Wood_raw_3,630.7224060150381
1770944149.2873623,-1.85,0.4,2.91,1.89274932307477,0.6504290971290971,2.73,0.7695503691471107,0.0650269816187776,5.000000000000027,0.5224279358741837,Material_Wood_raw_3,1240.9183431952729
1770944149.2874,-1.86,0.42,2.96,1.9068298298484845,0.6441990492058903,2.77,0.7667856419458229,0.0644175238589224,5.000000000000027,0.5267829083194687,Material_Wood_raw_3,1327.3113924050585
1770944149.2958407,-1.88,0.43,3.01,1.928548677114477,0.640713633355762,2.8,0.7644511247869278,0.0647132514084389,5.000000000000027,0.5310623085712749,Material_Wood_raw_3,5.923656187328737
1770944149.3067863,-1.89,0.45,3.06,1.9428329830430613,0.6349125320688004,2.84,0.7618352531651855,0.0646095685374101,5.000000000000027,0.5351954299801911,Material_Wood_raw_3,4.568062907055286
1770944149.408172,-1.91,0.46,3.11,1.9646119209655637,0.6317078100507245,2.88,0.7591996483286734,0.06448827556372,5.000000000000027,0.5392528139150684,Material_Wood_raw_3,0.4931667144825752
1770944149.4082491,-1.92,0.48,3.16,1.979090700296477,0.6262943272158702,2.92,0.7563149220494135,0.0639143365277769,5.000000000000027,0.5431673055571601,Material_Wood_raw_3,647.2691358024725
1770944149.408292,-1.93,0.49,3.21,1.991230775173988,0.6203209205149742,2.95,0.7537391556271514,0.0641523821886729,5.000000000000027,0.5468296485085915,Material_Wood_raw_3,1165.0844444444404
1770944149.4083326,-1.94,0.5,3.26,2.003397114902585,0.6145388037925709,2.99,0.7512461284075852,0.0646672638682651,5.000000000000027,0.5501899987880116,Material_Wood_raw_3,1233.6188235294073
1770944149.4083724,-1.96,0.52,3.31,2.027806696901852,0.612630236940065,3.03,0.7487343283256033,0.0651228279981434,5.000000000000027,0.553518951891264,Material_Wood_raw_3,1255.7796407185695
1770944149.408411,-1.97,0.53,3.36,2.040049019018906,0.607157265435012,3.07,0.7459942538896462,0.0652574693701149,5.000000000000027,0.5566684474754937,Material_Wood_raw_3,1294.5382716049337
1770944149.408449,-1.98,0.55,3.42,2.0549695861496344,0.6008681243513188,3.11,0.7434804821000255,0.0659540850872214,6.000000000000005,0.559616432975285,Material_Wood_raw_3,1582.7562264150959
1770944149.4084868,-1.99,0.56,3.47,2.0672929158684794,0.5957614755351596,3.15,0.74090853347029,0.0666459739037507,6.000000000000005,0.5623190767180746,Material_Wood_raw_3,1318.9635220125856
1770944149.4085248,-2.0,0.58,3.52,2.082402458700047,0.5915914395194907,3.19,0.7381417173392778,0.067043040683963,6.000000000000005,0.5648965017957771,Material_Wood_raw_3,1318.963522012574
1770944149.4164388,-2.01,0.59,3.57,2.0948030933717847,0.5867794136113085,3.23,0.735324346984561,0.0674237457544581,6.000000000000005,0.5672328863447273,Material_Wood_raw_3,6.317864674338714
1770944149.4273665,-2.02,0.6,3.62,2.1072256642324763,0.5821063762779282,3.26,0.7325657427955954,0.0679904210825674,6.000000000000005,0.5694005669660366,Material_Wood_raw_3,4.575537810359147
1770944149.5264504,-2.03,0.61,3.68,2.119669785603408,0.5759970678278098,3.31,0.7297406663122342,0.0685656441049667,6.000000000000005,0.5713313657473129,Material_Wood_raw_3,0.6055474171535276
1770944149.5265312,-2.04,0.63,3.73,2.1350644018389704,0.5724031714305091,3.35,0.7267486708783585,0.0688374751116458,6.000000000000005,0.5731458678274228,Material_Wood_raw_3,618.6289085545701
1770944149.526574,-2.05,0.64,3.78,2.14758003343298,0.5681427156852551,3.38,0.723930119285158,0.0695004213923254,6.000000000000005,0.5747255462242886,Material_Wood_raw_3,1171.5932960893813
1770944149.5266128,-2.06,0.65,3.84,2.1601157376399995,0.5625299935182307,3.43,0.7210467748304424,0.0701524888314971,6.000000000000005,0.5760715174119408,Material_Wood_raw_3,1543.9155828220873
1770944149.526651,-2.07,0.66,3.89,2.1726711670199887,0.5585271487128123,3.46,0.71820524222549,0.0709188004715492,6.000000000000005,0.5772543273781006,Material_Wood_raw_3,1310.720000000007
1770944149.526694,-2.08,0.67,3.94,2.1852459815773604,0.5546308190219648,3.5000000000000004,0.7153148826839224,0.0716329675765024,6.000000000000005,0.5782048969980143,Material_Wood_raw_3,1158.6475138121507
1770944149.5267346,-2.09,0.68,3.99,2.197839848578599,0.5508369167272387,3.53,0.7122673275579195,0.0720815272001033,6.000000000000005,0.5791296425520094,Material_Wood_raw_3,1233.6188235294183
1770944149.5267718,-2.1,0.69,4.05,2.210452442374637,0.5457905917491471,3.5699999999999994,0.7093399960290317,0.0728348508664347,6.000000000000005,0.579827368988312,Material_Wood_raw_3,1613.1938461538357
1770944149.52681,-2.11,0.7,4.1,2.223083444227859,0.5422153419542725,3.6,0.7065329496623977,0.0738060862461833,6.000000000000005,0.5802978733981091,Material_Wood_raw_3,1310.7199999999953
1770944149.536994,-2.12,0.71,4.15,2.235732542143626,0.5387306032320536,3.64,0.7034980245246167,0.0744015164893418,6.000000000000005,0.5806817528929519,Material_Wood_raw_3,4.90963830036294
1770944149.6363244,-2.13,0.72,4.2,2.248399430706208,0.5353330703269374,3.67,0.7004960540773282,0.0750669275929829,6.000000000000005,0.5809074700324037,Material_Wood_raw_3,0.5033704413113068
1770944149.6363988,-2.14,0.73,4.26,2.261083810919003,0.5307707230395023,3.71,0.6975876864077173,0.0759471664816641,6.000000000000005,0.5809091999115791,Material_Wood_raw_3,806.5969230769178
1770944149.6364417,-2.15,0.74,4.31,2.2737853900489378,0.5275602929207993,3.74,0.6946158236142034,0.0767237867349281,6.000000000000005,0.5808301015207089,Material_Wood_raw_3,1165.0844444444404
