time,Fx,Fy,Fz,Ft,mu,k_eff,mu_mean,mu_std,slip,micro,material,dFz_dt
1770936869.890205,-0.01,-0.1,2.22,0.1004987562112089,0.0452696896132969,0.92,0.0535559729970399,0.004151974637479,2.0000000000000018,0.0080851067379339,Material_Metal_raw_4,0.0
1770936869.9810252,-0.01,-0.11,2.23,0.1104536101718726,0.0495307446821201,0.9299999999999996,0.0534311072479714,0.004082815536289,2.0000000000000018,0.0082936465898385,Material_Metal_raw_4,0.11010752688171808
1770936869.981102,-0.01,-0.11,2.24,0.1104536101718726,0.0493096253849317,0.9300000000000004,0.0533087644488506,0.0040207096573236,2.0000000000000018,0.0084865905078682,Material_Metal_raw_4,130.25788819876078
1770936869.981146,-0.01,-0.11,2.25,0.1104536101718726,0.0490904715917337,0.9399999999999996,0.0531842301117979,0.0039560538224074,2.0000000000000018,0.0086649803829599,Material_Metal_raw_4,226.7191351351303
1770936869.9811866,-0.01,-0.11,2.27,0.1104536101718726,0.0486579566140599,0.9499999999999996,0.0530600330385042,0.0039008647084961,2.0000000000000018,0.0088296983823721,Material_Metal_raw_4,493.4475294117651
1770936869.9812253,-0.01,-0.11,2.28,0.1104536101718726,0.0484445446172491,0.9499999999999996,0.0529382941473493,0.003852746843421,2.0000000000000018,0.0089814967521005,Material_Metal_raw_4,258.90765432098215
1770936869.9812644,-0.01,-0.11,2.29,0.1104536101718726,0.0482329964798585,0.96,0.0528144397748204,0.0038026137267387,2.0000000000000018,0.0091210205673522,Material_Metal_raw_4,255.75024390244494
1770936869.9813037,-0.01,-0.11,2.31,0.1104536101718726,0.0478153949595141,0.97,0.0526909331474235,0.0037621880465182,2.0000000000000018,0.0092488253508148,Material_Metal_raw_4,508.4004848484853
1770936869.9813416,-0.01,-0.11,2.32,0.1104536101718726,0.0476092942080079,0.9799999999999998,0.0525653655125116,0.0037199122756978,2.0000000000000018,0.0093653908859925,Material_Metal_raw_4,263.7927044025101
1770936869.9887872,-0.01,-0.11,2.34,0.1104536101718726,0.0472023773373911,0.9899999999999998,0.052440185450607,0.0036875128317953,2.0000000000000018,0.0094711321616125,Material_Metal_raw_4,2.686159659291046
1770936869.9997444,-0.01,-0.11,2.35,0.1104536101718726,0.0470015162427048,0.99,0.0523173879791978,0.0036620294128181,2.0000000000000018,0.0095664081188172,Material_Metal_raw_4,0.9126384960181245
1770936870.0106652,-0.01,-0.11,2.37,0.1104536101718726,0.0466048791421913,1.01,0.0521906241367836,0.0036380987224438,2.0000000000000018,0.0096515286906561,Material_Metal_raw_4,1.8313738674817175
1770936870.099329,-0.01,-0.11,2.38,0.1104536101718726,0.0464090604045429,1.0099999999999998,0.0520662292033514,0.0036209491489989,2.0000000000000018,0.0097267604954108,Material_Metal_raw_4,0.11278558041104085
1770936870.0994048,-0.01,-0.11,2.4,0.1104536101718726,0.0460223183956475,1.02,0.0519422312346929,0.0036134765733401,2.0000000000000018,0.009792331453814,Material_Metal_raw_4,263.79270440251594
1770936870.09945,-0.01,-0.11,2.41,0.1104536101718726,0.0458313544981402,1.0300000000000002,0.0518163236270593,0.003604843879463,2.0000000000000018,0.0098484345337403,Material_Metal_raw_4,220.75284210526826
1770936870.0994904,-0.01,-0.11,2.43,0.1104536101718726,0.0454541418591484,1.0400000000000005,0.0516908469198869,0.0036057351295286,2.0000000000000018,0.0098952307768503,Material_Metal_raw_4,496.36733727810696
1770936870.0995295,-0.01,-0.11,2.45,0.1104536101718726,0.0450830877913407,1.0500000000000005,0.0515658026556898,0.0036158827016221,2.0000000000000018,0.009932851724788,Material_Metal_raw_4,511.5004878048785
1770936870.0996156,-0.01,-0.11,2.46,0.1104536101718726,0.0448998232813208,1.06,0.0514389257463925,0.003624948643969,2.0000000000000018,0.0099614013343438,Material_Metal_raw_4,116.18570637118866
1770936870.0997136,-0.01,-0.11,2.48,0.1104536101718726,0.044537728078284,1.07,0.0513125121030343,0.0036429441967998,2.0000000000000018,0.0099809574490052,Material_Metal_raw_4,204.102384428224
1770936870.0997586,-0.01,-0.11,2.49,0.1104536101718726,0.0443588617722935,1.0700000000000005,0.0511883364904293,0.0036661440425835,2.0000000000000018,0.0099915728767587,Material_Metal_raw_4,221.9208465608517
1770936870.1093235,-0.01,-0.11,2.51,0.1104536101718726,0.0440054048471983,1.09,0.0510606263085734,0.0036916094333346,2.0000000000000018,0.0099932761095674,Material_Metal_raw_4,2.0909835983847205
1770936870.1202784,-0.01,-0.11,2.53,0.1104536101718726,0.0436575361716744,1.1,0.0509334078164188,0.0037251793403716,2.0000000000000018,0.0099860717076469,Material_Metal_raw_4,1.825674240445723
1770936870.2105627,-0.01,-0.11,2.54,0.1104536101718726,0.0434856561756757,1.11,0.0508044705243043,0.0037574512133424,2.0000000000000018,0.0099699403607154,Material_Metal_raw_4,0.11076117038132716
1770936870.210662,-0.01,-0.11,2.56,0.1104536101718726,0.0431459246195109,1.12,0.0506760511490055,0.0037973419455014,2.0000000000000018,0.0099448386281489,Material_Metal_raw_4,201.64923076923094
1770936870.210734,-0.01,-0.11,2.58,0.1104536101718726,0.0428114602172141,1.13,0.0505481483588931,0.0038443907972565,2.0000000000000018,0.0099106983498321,Material_Metal_raw_4,277.7684768211923
1770936870.2108023,-0.01,-0.12,2.6,0.1204159457879229,0.0463138074900444,1.15,0.0504552690415091,0.0038333565779354,2.0000000000000018,0.0100501232006837,Material_Metal_raw_4,292.28599303135917
1770936870.210868,-0.01,-0.12,2.61,0.1204159457879229,0.0461363600197559,1.1499999999999997,0.0503644235851171,0.0038269813932576,2.0000000000000018,0.0101720847658809,Material_Metal_raw_4,152.52014545454222
1770936870.210933,-0.01,-0.12,2.63,0.1204159457879229,0.045785513308901,1.1599999999999997,0.0502738261832555,0.0038270699655838,2.0000000000000018,0.010277204784736,Material_Metal_raw_4,307.2750183150186
1770936870.210998,-0.01,-0.12,2.65,0.1204159457879229,0.0454399623954568,1.1799999999999995,0.0501797732722595,0.0038291384782907,2.0000000000000018,0.0103659956327564,Material_Metal_raw_4,307.2750183150186
1770936870.211064,-0.01,-0.12,2.66,0.1204159457879229,0.0452691355333787,1.18,0.0500877178505102,0.0038354281213613,2.0000000000000018,0.0104388739956491,Material_Metal_raw_4,151.41891696751253
1770936870.2189367,-0.01,-0.12,2.68,0.1204159457879229,0.0449313062897823,1.2000000000000002,0.0499922841363248,0.0038438044843907,2.0000000000000018,0.01049617133547,Material_Metal_raw_4,2.540462749848579
1770936870.2300029,-0.01,-0.12,2.7,0.1204159457879229,0.0445984819220151,1.2100000000000002,0.0498971781946463,0.0038583985068241,2.0000000000000018,0.0105381418038397,Material_Metal_raw_4,1.8073053969621906
1770936870.2409558,-0.01,-0.12,2.72,0.1204159457879229,0.0442705520284451,1.2200000000000002,0.0498024002233665,0.0038789857200042,2.0000000000000018,0.0105649680652578,Material_Metal_raw_4,1.8259921636917735
1770936870.332719,-0.01,-0.12,2.73,0.1204159457879229,0.0441083888936022,1.2199999999999998,0.0497095601117026,0.0039029793224699,2.0000000000000018,0.0105767653528756,Material_Metal_raw_4,0.10897607844461592
1770936870.332798,-0.01,-0.12,2.75,0.1204159457879229,0.0437876007273898,1.24,0.0496135121183766,0.0039292601470574,2.0000000000000018,0.0105735839717406,Material_Metal_raw_4,253.43226586102742
1770936870.332841,-0.01,-0.12,2.77,0.1204159457879229,0.0434714448795949,1.25,0.0495178152221603,0.0039610215039774,2.0000000000000018,0.0105554103782326,Material_Metal_raw_4,466.0337777777782
1770936870.3328936,-0.01,-0.12,2.79,0.1204159457879229,0.0431598217305022,1.26,0.0494224688330044,0.0039979908043856,2.0000000000000018,0.0105221668902437,Material_Metal_raw_4,379.5750226244347
1770936870.3329468,-0.01,-0.12,2.81,0.1204159457879229,0.0428526344965439,1.27,0.0493274722875108,0.0040398879805735,2.0000000000000018,0.0104737100135134,Material_Metal_raw_4,376.1707623318389
1770936870.3329873,-0.01,-0.12,2.83,0.1204159457879229,0.0425497891300826,1.29,0.0492294472883526,0.0040839883350382,2.0000000000000018,0.0104098272990473,Material_Metal_raw_4,493.4475294117651
1770936870.3330257,-0.01,-0.12,2.85,0.1204159457879229,0.0422511942234135,1.3,0.0490677412114927,0.0040366791040442,2.0000000000000018,0.0104938572495272,Material_Metal_raw_4,521.0315527950315
1770936870.3330636,-0.01,-0.12,2.87,0.1204159457879229,0.0419567609167811,1.31,0.0489068357864677,0.003996025859064,2.0000000000000018,0.0105687854843614,Material_Metal_raw_4,527.5854088050319
1770936870.3395507,-0.01,-0.12,2.89,0.1204159457879229,0.0416664028102145,1.32,0.0487467240584947,0.0039620155006795,2.0000000000000018,0.0106348043855528,Material_Metal_raw_4,3.083026939615571
1770936870.350535,-0.01,-0.12,2.91,0.1204159457879229,0.0413800358789989,1.33,0.048587399138368,0.0039346071457904,2.0000000000000018,0.0106920789880654,Material_Metal_raw_4,1.820800069458012
1770936870.4542203,-0.01,-0.12,2.92,0.1204159457879229,0.0412383234758902,1.3299999999999996,0.0484302616534457,0.0039111191260276,2.0000000000000018,0.0107407491786475,Material_Metal_raw_4,0.09644561358326537
1770936870.4542918,-0.01,-0.13,2.94,0.130384048104053,0.0443483005971946,1.34,0.0483077834420099,0.0038446928689676,2.0000000000000018,0.0109748697734576,Material_Metal_raw_4,279.6202666666669
1770936870.4543345,-0.01,-0.13,2.96,0.130384048104053,0.0440486500187172,1.3499999999999996,0.0481858240096704,0.0037839479157387,2.0000000000000018,0.0111899307976365,Material_Metal_raw_4,468.6373184357546
1770936870.4543734,-0.01,-0.13,2.98,0.130384048104053,0.0437530215943058,1.3699999999999997,0.0480609082930869,0.0037215208783766,2.0000000000000018,0.011387012209234,Material_Metal_raw_4,514.6385276073624
1770936870.4544122,-0.01,-0.13,3.0,0.130384048104053,0.043461334880906,1.3799999999999997,0.0479365475956986,0.0036649292045145,2.0000000000000018,0.0115670330654148,Material_Metal_raw_4,514.6385276073624
1770936870.45445,-0.01,-0.13,3.02,0.130384048104053,0.0431735115664044,1.39,0.0478127379516884,0.003614265352952,2.0000000000000018,0.0117307788277404,Material_Metal_raw_4,530.9245569620258
1770936870.4544876,-0.01,-0.13,3.04,0.130384048104053,0.0428894753995321,1.4,0.0476894754119908,0.003569602598349,2.0000000000000018,0.0118789225504728,Material_Metal_raw_4,530.9245569620258
1770936870.4545257,-0.01,-0.13,3.06,0.130384048104053,0.0426091521225166,1.41,0.0475667560453355,0.0035309922804979,2.0000000000000018,0.0120120415042867,Material_Metal_raw_4,524.2880000000005
1770936870.454563,-0.01,-0.13,3.08,0.130384048104053,0.0423324694063583,1.42,0.0474445759392129,0.0034984613857301,2.0000000000000018,0.0121306303351099,Material_Metal_raw_4,537.7312820512825
1770936870.4601867,-0.01,-0.13,3.1,0.130384048104053,0.0420593567886116,1.43,0.0473229312007665,0.0034720105898435,2.0000000000000018,0.0122351115499318,Material_Metal_raw_4,3.5563032050195047
1770936870.4711304,-0.01,-0.13,3.12,0.130384048104053,0.04178974561356,1.44,0.0472018179576145,0.0034516128772643,2.0000000000000018,0.0123258439077116,Material_Metal_raw_4,1.8275436265005136
