time,Fx,Fy,Fz,Ft,mu,k_eff,mu_mean,mu_std,slip,micro,material,dFz_dt
1770943666.9262094,-8.79,14.69,2.73,17.11900113908519,6.270694090985749,0.0700000000000002,6.105199527445609,0.1264997912607946,1.000000000000023,0.3200005060216797,Material_EPEfoam_raw_14,0.0
1770943666.926291,-8.79,14.71,2.73,17.13616643243173,6.276981741923072,0.0700000000000002,6.108964395926067,0.1259526672064329,1.000000000000023,0.3184014208086755,Material_EPEfoam_raw_14,0.0
1770943666.9263349,-8.78,14.72,2.74,17.139626600366764,6.255335892347032,0.0800000000000005,6.112477504905809,0.1250838798897194,1.000000000000023,0.3166564356112764,Material_EPEfoam_raw_14,227.95130434783135
1770943666.926375,-8.77,14.73,2.74,17.14309773640692,6.256602729855542,0.0800000000000005,6.11593887197116,0.124232163162564,1.000000000000023,0.3149164872994598,Material_EPEfoam_raw_14,0.0
1770943666.926414,-8.76,14.75,2.74,17.15517706116728,6.26101124093286,0.0800000000000005,6.119379755536437,0.1234349098660193,1.000000000000023,0.3133175649010852,Material_EPEfoam_raw_14,0.0
1770943666.9264526,-8.75,14.76,2.74,17.158674191207197,6.262287565299135,0.0800000000000005,6.122820245851558,0.1225723806983747,1.000000000000023,0.3114697021399646,Material_EPEfoam_raw_14,0.0
1770943666.9264972,-8.75,14.77,2.74,17.16727701180359,6.265427279699383,0.0800000000000005,6.126227238760518,0.121751152550559,1.000000000000023,0.3097137370357725,Material_EPEfoam_raw_14,0.0
1770943666.926547,-8.74,14.78,2.74,17.170789149017,6.266709081134277,0.0800000000000005,6.129581998250005,0.1209512844104395,1.000000000000023,0.3079768183746651,Material_EPEfoam_raw_14,0.0
1770943666.926587,-8.73,14.79,2.75,17.17431221330275,6.245202170218391,0.0800000000000005,6.132903075339581,0.1195123230150094,1.000000000000023,0.3061163603464067,Material_EPEfoam_raw_14,249.66095238094707
1770943666.9266253,-8.73,14.8,2.75,17.182924663746856,6.24833396924105,0.0800000000000005,6.136190382182258,0.1181129284758087,1.000000000000023,0.3043593287465067,Material_EPEfoam_raw_14,0.0
